objectid,accessioned,accessionnum,locationid,title,displaydate_x,beginyear,visualbrowserclassification_x,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification_x,subclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,iiifurl,imageurl
92150,1,1995.24.80,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 15.8 × 13.81 cm (6 1/4 × 5 7/16 in.),lower right in graphite: REST.,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571233,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92151,1,1995.24.81,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18 × 8.1 cm (7 1/16 × 3 3/16 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571235,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92151,1,1995.24.81,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18 × 8.1 cm (7 1/16 × 3 3/16 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571235,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92150,1,1995.24.80,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 15.8 × 13.81 cm (6 1/4 × 5 7/16 in.),lower right in graphite: REST.,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571233,,
92153,1,1995.24.83,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 17.2 x 13.3 cm (6 3/4 x 5 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,VIDALON-LES-AN...,2023-05-09 17:01:03.48-04,Q63571238,,
92150,1,1995.24.80,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 15.8 × 13.81 cm (6 1/4 × 5 7/16 in.),lower right in graphite: REST.,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571233,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92152,1,1995.24.82,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18.1 x 8.3 cm (7 1/8 x 3 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571237,,
92151,1,1995.24.81,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18 × 8.1 cm (7 1/16 × 3 3/16 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571235,,
92153,1,1995.24.83,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 17.2 x 13.3 cm (6 3/4 x 5 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,VIDALON-LES-AN...,2023-05-09 17:01:03.48-04,Q63571238,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92150,1,1995.24.80,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 15.8 × 13.81 cm (6 1/4 × 5 7/16 in.),lower right in graphite: REST.,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571233,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92153,1,1995.24.83,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 17.2 x 13.3 cm (6 3/4 x 5 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,VIDALON-LES-AN...,2023-05-09 17:01:03.48-04,Q63571238,,
92154,1,1995.24.84,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,graphite on stencil of wove paper,sheet (irregular): 14.4 × 7.3 cm (5 11/16 × 2 7/8 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571239,,
92151,1,1995.24.81,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 18 × 8.1 cm (7 1/16 × 3 3/16 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,,2023-05-09 17:01:03.48-04,Q63571235,,
92153,1,1995.24.83,,Stencil for a Border Design,1890/1897,1890,technical material,1897,1876 to 1900,oil and graphite on stencil of wove paper,sheet (irregular): 17.2 x 13.3 cm (6 3/4 x 5 1/4 in.),,,"Pearce, Charles Sprague",Charles Sprague Pearce,"Mr. and Mrs. Mark Borghi, Haworth, New Jersey; acquired 1995 by the National Gallery of Art",Gift of Mr. and Mrs. Mark Borghi,Technical Material,,,0,CG-W,Painted Architectural Decoration for the Library of Congress,Painted Architectural Decoration for the Library of Congress,,VIDALON-LES-AN...,2023-05-09 17:01:03.48-04,Q63571238,,
